1053110,7805140,-145.2632845568364,1,182.5
1059700,7805140,-134.0168530494075,1,99.199997
1053970,7805110,-145.411790373938,1,169.60001
1087740,7805040,-146.4194136797808,1,162.7
856030,7804900,-133.4817844958262,1,351.20001
885830,7804830,-113.0916213602437,1,74.400002
785790,7804730,-97.16344779482679,1,179.60001
940690,7804640,-146.0559949876232,1,278.89999
965650,7804610,-154.0801567798848,1,231.89999
1024630,7804520,-158.7699422073493,1,260
1051760,7804520,-147.6718901978523,1,195.7
1033610,7804490,-166.214526834843,1,197.39999
826440,7804440,-130.9338559982553,1,405.89999
1058920,7804430,-134.7548666080258,1,47.200001
850480,7804420,-139.0182871766312,1,314.89999
814850,7804370,-102.5192247936141,1,301.5
826320,7804270,-130.1154638877637,1,359.10001
1047090,7804260,-154.9668889360402,1,183.5
940100,7804190,-149.4202433263737,1,355.79999
1069870,7804150,-129.0810461057396,1,80
850240,7804130,-139.2478007674747,1,320.5
1058110,7804130,-141.2717847045029,1,161
1086330,7804110,-147.1107580415982,1,111
1056520,7804100,-145.3774373097378,1,170.7
1083590,7804090,-146.2249442128819,1,80
798730,7804040,-83.29482025648807,1,67.699997
950020,7803760,-152.7442675985351,1,240.66257
1077820,7803760,-139.9585194082702,1,68.800003
735870,7803730,-64.87105026223222,1,172.5
1105740,7803730,-144.2176313566712,1,241.10001
1033950,7803680,-167.2690152136525,1,199.8
